Aria,\N,,ARW,ARIABIRD,France,N
Air Xpress,\N,,ARX, Inc.,AIREX,N
Airline Alania,\N,,OST,ALANIA,Russia,N
Air Tchad,\N,,HTT,HOTEL TANGO,Chad,N
Aerloineas de Techuacan,\N,,HUC,LINEAS TEHUACAN,Mexico,N
Aerotransportes Huitzilin,\N,,HUT,AEROHUITZILIN,Mexico,N
Aero Transportes Del Humaya,\N,,HUY,AERO HUMAYA,Mexico,N
Argosy Airways,\N,,ARY,GOSEY,United States,N
Air Resorts,\N,,ARZ,AIR RESORTS,United States,N
Alaska Airlines,\N,AS,ASA, Inc.,ALASKA,Y
Air-Spray 1967 Ltd.,\N,,ASB,AIR SPRAY,Canada,N
Air Star Corporation,\N,,ASC,AIR STAR,Canada,N
Air Sinai,\N,4D,ASD,AIR SINAI,Egypt,Y
Airstars,\N,PL,ASE,MOROZOV,Russia,N
Air Schefferville,\N,,ASF, Inc.,SCHEFF,N
African Star Airways (PTY) Ltd.,\N,,ASG,AFRICAN STAR,South Africa,N
Aerosun International,\N,,ASI, Inc.,AEROSUN,N
Air Satellite,\N,,ASJ,SATELLITE,Canada,N
Awesome Flight Services (PTY) Ltd.,\N,,ASM,AWESOME,South Africa,N
Air and Sea Transport,\N,,ASN, ,Russia,N
Aero Slovakia,\N,,ASO,AERO NITRA,Slovakia,N
Airsprint,\N,,ASP,AIRSPRINT,Canada,N
Atlantic Southeast Airlines,\N,EV,ASQ,ACEY,United States,Y
All Star Airlines,\N,,ASR, Inc.,ALL STAR,N
Air Class,\N,,ASS, S.A. de C.V.,AIR CLASS,N
Aerlineas Del Oeste,\N,,AST,AEROESTE,Mexico,N
Aviones Are,\N,,NRE,AVIONES ARE,Mexico,N
Air Nepal International,\N,,NPL,AIR NEPAL,Nepal,N
Air Napier,\N,,NPR,,New Zealand,N
Air Taxi & Cargo,\N,,WAM,TAXI CARGO,Sudan,N
Arrow Panama,\N,,WAP,ARROW PANAMA,Panama,N
Astravia-Bissau Air Transports Ltd.,\N,,ASV,ASTRAVIA,Guinea-Bissau,N
Astrakhan Airlines,\N,OB,ASZ,AIR ASTRAKHAN,Russia,Y
Air Transport Association,\N,,ATA,,United States,N
Atlantair Ltd.,\N,,ATB,STARLITE,Canada,N
Air Tanzania,\N,TC,ATC,TANZANIA,Tanzania,Y
Aerotours Dominicana,\N,,ATD,AEROTOURS,Dominican Republic,N
Atlantis Transportation Services,\N,,ATE, Ltd.,ATLANTIS CANADA,N
Aerotrans Airline,\N,,ATG,BACHYT,Kazakhstan,N
Air Charter World,\N,,XAC,,United States,N
Air Burkina,\N,2J,VBW,BURKINA,Burkina Faso,Y
Air Travel Corp.,\N,,ATH,AIR TRAVEL,United States,N
Aero-Tropics Air Services,\N,HC,ATI,,Australia,N
Air Traffic GmbH,\N,,ATJ,SNOOPY,Germany,N
AeroTACA,\N,,ATK,AEROTACA,Colombia,N
Aerocentral,\N,,ATL,CENTRALMEX,Mexico,N
Airlines Of Tasmania,\N,FO,ATM,AIRTAS,Australia,Y
Air Saint Pierre,\N,PJ,SPM,,France,Y
Air Transport International,\N,8C,ATN,AIR TRANSPORT,United States,N
ASTRAL Colombia - Aerotransportes Especiales Ltda.,\N,,ATP,ASTRAL,Colombia,N
Air Transport Schiphol,\N,,ATQ,MULTI,Netherlands,N
Aeroferinco,\N,,FEO,FERINCO,Mexico,N
Aero Taxis Y Servicios Alfe,\N,,FES,AERO ALFE,Mexico,N
Avialesookhrana,\N,,FFA,AVIALESOOKHRANA,Russia,N
Africair Service,\N,,FFB,FOXTROT FOXTROT,Senegal,N
Atlas Airlines,\N,,ATR,ATLAS-AIR,United States,N
Air Transport Service,\N,,ATS,,Democratic Republic of the Congo,N
Aer Turas,\N,,ATT,AERTURAS,Ireland,N
Atlant Aerobatics Ltd.,\N,,ATU,ATLANT HUNGARY,Hungary,N
Avanti Air,\N,,ATV,AVANTI AIR,Germany,N
Aero Trades (Western) Ltd.,\N,,ATW,AERO TRADES,Canada,N
Austrian Airlines,\N,OS,AUA,AUSTRIAN,Austria,Y
Air Southwest,\N,,WOW,SWALLOW,United Kingdom,Y
Augsburg Airways,\N,IQ,AUB,AUGSBURG-AIR,Germany,Y
Air Corporate,\N,,CPV,AIRCORPORATE,Italy,N
Aviastar-Tu,\N,,TUP,TUPOLEVAIR,Russia,N
AirBridge Cargo,\N,RU,ABW,AIRBRIDGE CARGO,Russia,N
ATUR,\N,,TUR,,Ecuador,Y
ATESA Aerotaxis Ecuatorianos,\N,,TXU,ATESA,Ecuador,N
Austin Express,\N,,TXX,COWBOY,United States,N
Audi Air,\N,,AUD, Inc.,AUDI AIR,N
Augusta Air Luftfahrtunternehmen,\N,,AUF,AUGUSTA,Germany,N
Abu Dhabi Amiri Flight,\N,MO,AUH,SULTAN,United Arab Emirates,Y
Aeroflot-Nord,\N,5N,AUL,DVINA,Russia,Y
Air Atlantic Uruguay,\N,,AUM,ATLAMUR,Uruguay,N
Aviones Unidos,\N,,AUN,AVIONES UNIDOS,Mexico,N
Avia Business Group,\N,,AUP,,Russia,N
Aero Servicios Expecializados,\N,,SVE,AEROESPECIAL,Mexico,N
Aurigny Air Services,\N,GR,AUR,AYLINE,United Kingdom,Y
Aus-Air,\N,NO,AUS,,Australia,N
Austral Lineas Aereas,\N,AU,AUT,AUSTRAL,Argentina,Y
Aurora Aviation,\N,,AUU, Inc.,AURORA AIR,N
Air Uganda International Ltd.,\N,,AUX,,Uganda,N
Aerolineas Uruguayas,\N,,AUY, S.A.,AUSA,N
Australian Airlines,\N,AO,AUZ,AUSTRALIAN,Australia,N
Avianca - Aerovias Nacionales de Colombia,\N,AV,AVA, S.A.,AVIANCA,Y
Aviation Beaufort,\N,,AVB,BEAUPAIR,United Kingdom,N
Alamo Aviacion,\N,,AVD, S.L.,ALAMO,N
Aviair Aviation Ltd.,\N,,AVF,CARIBOO,Canada,N
Air Falcon,\N,,AVG,DJIBOUTI FALCON,Djibouti,N
AV8 Helicopters,\N,,AVH,KENT HELI,United Kingdom,N
Avia Traffic Company,\N,,AVJ,ATOMIC,Kyrgyzstan,N
AV8 Helicopters,\N,,AVK,AVIATE-COPTER,South Africa,N
Aviacion Ejecutiva Mexicana,\N,,AVM, S.A.,AVEMEX,N
Air Vanuatu,\N,NF,AVN,AIR VAN,Vanuatu,Y
Aviation at Work,\N,,AVO,AVIATION WORK,South Africa,N
Avcorp Registrations,\N,,AVP,AVCORP,United Kingdom,N
Alfa Aerospace,\N,,LFP,ALFA-SPACE,Australia,N
Atlantic Airfreight Aviation,\N,,LFR,LANFREIGHT,Sao Tome and Principe,N
Aerolift Company,\N,,LFT,LIFTCO,Sierra Leone,N
Aviation Services,\N,,AVQ, Inc.,AQUILINE,N
Active Aero Charter,\N,,AVR, Inc.,ACTIVE AERO,N
Avialsa T-35,\N,,AVS,AVIALSA,Spain,N
Asia Avia Airlines,\N,,AVT,ASIAVIA,Indonesia,N
Avia Sud A,\N,,AVU,AVIASUD,France,N
Airvantage Incorporated,\N,,AVV,AIRVANTAGE,United States,N
Aviator Airways,\N,,AVW,AVIATOR,Greece,N
Aviapaslauga,\N,,AVX,PASLAUGA,Lithuania,N
ASL,\N,,XXX,,Belgium,N
Air Yugoslavia,\N,,YRG,YUGAIR,Serbia,N
Airlink Zambia,\N,K8,ZAK,,Zambia,N
Agence Nationale des Aerodromes et de la Meteorologie,\N,,ZZM,,Ivory Coast,N
Airbus Transport International,\N,,BGA,BELOUGA,France,N
Air Bangladesh,\N,B9,BGD,AIR BANGLA,Bangladesh,Y
Aviodetachment-28,\N,,BGF,BULGARIAN,Bulgaria,N
Aero BG,\N,,BGG,AERO BG,Mexico,N
Aerotaxis De La Bahia,\N,,BHC,BAHIA,Mexico,N
Air Mediterranee,\N,DR,BIE,MEDITERRANEE,France,Y
Aviaservice,\N,,BIV,AVIASERVICE,Georgia,N
Aerolineas De El Salvador,\N,,SZA,AESA,El Salvador,N
Swaziland Airlink,\N,,SZL,SWAZILINK,Swaziland,N
Air Moorea,\N,,TAH,AIR MOOREA,France,Y
Aerovaradero,\N,,AVY, S.A.,AEROVARADERO,N
Air Valencia,\N,,AVZ,AIR VALENCIA,Spain,N
Airways International,\N,,AWB, Inc.,AIRNAT,N
Airwork,\N,,AWK,AIRWORK,New Zealand,N
Australian Wetleasing,\N,,AWL,AUSSIEWORLD,Australia,N
Air Niamey,\N,,AWN,AIR NIAMEY,Niger,N
Awood Air Ltd.,\N,,AWO,AWOOD AIR,Canada,N
Arctic Wings And Rotors Ltd.,\N,,AWR,ARCTIC WINGS,Canada,N
Auo Airclub AIST-M,\N,,ISM,STORK,Russia,N
Arab Wings,\N,,AWS,ARAB WINGS,Jordan,N
Air West,\N,,AWT,AIR WEST,Canada,N
Aeroline GmbH,\N,7E,AWU,SYLT-AIR,Germany,Y
Airwave Transport,\N,,AWV, Inc.,AIRWAVE,N
Air Wales,\N,6G,AWW,RED DRAGON,United Kingdom,Y
Aeroway,\N,,AWY, S.L.,AEROWEE,N
Air Caraïbes,\N,TX,FWI,FRENCH WEST,France,Y
AirWest,\N,,AWZ, ,Sudan,N
Air India Express,\N,IX,AXB,EXPRESS INDIA,India,Y
Air Express,\N,,AXD,AIR SUDEX,Sudan,N
Asian Express Airlines,\N,HJ,AXF,FREIGHTEXPRESS,Australia,N
Aeromexhaga,\N,,AXH,AEROMEXHAGA,Mexico,N
Aeron International Airlines,\N,,AXI, Inc.,AIR FREIGHTER,N
African Express Airways,\N,,AXK,EXPRESS JET,Kenya,N
Air Exel,\N,XT,AXL,EXEL COMMUTER,Netherlands,Y
AirAsia,Air Asia,AK,AXM,ASIAN EXPRESS,Malaysia,Y
Alexandair,\N,,AXN,ALEXANDROS,Greece,N
Aeromax,\N,,AXP,AEROMAX SPAIN,Spain,N
Action Airlines (Action Air Charter),\N,,AXQ,ACTION AIR,United States,N
Alberni Airways,\N,,BNI,ALBERNI,Canada,N
Aerolineas Bonanza,\N,,BNZ,AERO BONANZA,Mexico,N
Aerobona,\N,,BOC,AEROBONA,Mexico,N
Aboitiz Air,\N,,BOI,ABAIR,Philippines,N
Axel Rent,\N,,AXR, S.A.,RENTAXEL,N
Altus Airlines,\N,,AXS,ALTUS,United States,N
Aviaxess,\N,,AXV,AXAVIA,France,N
Avioimpex A.D.p.o.,\N,,AXX,IMPEX,Macedonia,N
Axis Airways,\N,6V,AXY,AXIS,France,N
Aladia Airlines,\N,,AYD,AIRLINES ALADIA,Mexico,N
Aykavia Aircompany,\N,,AYK,,Armenia,N
Airman,\N,,AYM, S.L.,AIRMAN,N
Atlantic Airlines,\N,,AYN, S.A.,ATLANTIC NICARAGUA,N
Awsaj Aviation Services,\N,,AYS,,Libya,N
Ayeet Aviation & Tourism,\N,,AYT,AYEET,Israel,N
Atlant-Soyuz Airlines,\N,3G,AYZ,ATLANT-SOYUZ,Russia,Y
Alitalia,\N,AZ,AZA,ALITALIA,Italy,Y
Azamat,\N,,AZB,TUMARA,Kazakhstan,N
Arcus-Air Logistic,\N,ZE,AZE,ARCUS AIR,Germany,N
Air Zermatt AG,\N,,AZF,AIR ZERMATT,Switzerland,N
Azalhelikopter,\N,,AZK,AZALHELICOPTER,Azerbaijan,N
Africa One,\N,,AZL,SKY AFRICA,Zambia,N
Aerocozumel,\N,,AZM,AEROCOZUMEL,Mexico,N
Amaszonas,\N,Z8,AZN,,Bolivia,Y
Arizona Pacific Airways,\N,,AZP,ARIZONA PACIFIC,United States,N
Aviacon Zitotrans Air Company,\N,,AZS,ZITOTRANS,Russia,N
Azimut,\N,,AZT, S.A.,AZIMUT,N
Azov Avia Airlines,\N,,AZV,AZOV AVIA,Ukraine,N
Air Zimbabwe,\N,UM,AZW,AIR ZIMBABWE,Zimbabwe,Y
Aero Jomacha,\N,,MHC,AERO JOMACHA,Mexico,N
Air Memphis,\N,,MHS,AIR MEMPHIS,Egypt,N
Air Memphis,\N,,MHU,MEPHIS UGANDA,Uganda,N
Air Marrakech Service,\N,,MKH,AIR MARRAKECH,Morocco,N
Air Max Africa,\N,,AZX,AZIMA,Gabon,N
Arizona Airways,\N,,AZY, Inc.,ARIZAIR,N
Azza Transport,\N,,AZZ,AZZA TRANSPORT,Sudan,N
Air Continental Inc,\N,,NAR,NIGHT AIR,United States,N
Antanik-Air,\N,,NAU,ANTANIK,Ukraine,N
Air Newark,\N,,NER,NEWAIR,United States,N
Aircraft Support and Services,\N,,NFF,,Lebanon,N
Aerobanana,\N,,OBA,AEROBANANA,Mexico,N
Amako Airlines,\N,,OBK,AMAKO AIR,Nigeria,N
Aserca Airlines,\N,R7,OCA,AROSCA,Venezuela,Y
Afrique CArgo Service Senegal,\N,,NFS,,Senegal,N
Angoservice,\N,,NGC,ANGOSERVICE,Angola,N
Angel Airlines,\N,,NGE,ANGEL AIR,Thailand,N
Angel Flight America,\N,,NGF,ANGEL FLIGHT,United States,N
Air Atonabee,\N,,OUL,CITY EXPRESS,Canada,N
Aero Nova,\N,,OVA,AERONOVA,Spain,N
Amira Air,\N,,XPE,EXPERT,Austria,N
Aero Express Intercontinental,\N,,XSS,INTER EXPRESS,Mexico,N
Advance Aviation Services,\N,,XTJ,,United States,N
Air Libya Tibesti,\N,,TLR,AIR LIBYA,Libya,N
Aerovic,\N,,OVC,,Ecuador,N
Airventure,\N,,RVE,AIRVENTURE,Belgium,N
Aero Servicios,\N,,RVI,AERO SERVICIOS,Mexico,N
Airvallee,\N,,RVL,AIR VALLEE,Italy,N
Aeromover,\N,,OVE,AEROMOVER,Mexico,N
Aerovias Ejecutivas,\N,,OVI,VIAS EJECUTIVAS,Mexico,N
Aero Servicio Pity,\N,,PTD,PITY,Mexico,N
Aero Copter,\N,,PTE,,Mexico,N
Rossiya-Russian Airlines,Pulkovo Aviation Enterprise,FV,SDM,PULKOVO,Russia,Y
Air Pal,\N,,PLL,AIRPAL,Spain,N
Air Pullmantur,\N,,PLM,PULLMANTUR,Spain,N
Aviaexpress,\N,RX,AEH,Avex,Hungary,N
Aviones Para Servirle,\N,,PSG,SERVIAVIONES,Mexico,N
Avio Sluzba,\N,,SLU,AVIO SLUZBA,Serbia,N
Air Scorpio,\N,,SCU,SCORPIO UNIVERS,Bulgaria,N
Air Spirit,\N,,SIP,AIR SPIRIT,United States,N
Alatau Airlines,\N,,BMV,OLIGA,Kazakhstan,N
Aviateca,\N,,GUG,AVIATECA,Guatemala,N
Aroostook Aviation,\N,,PXX,PINE STATE,United States,N
Aeropycsa,\N,,PYC,AEROPYCSA,Mexico,N
Association of Private Pilots of Kazakhstan,\N,,PVK,BORIS,Kazakhstan,N
The Amiri Flight,\N,,BAH,BAHRAIN,Bahrain,N
Aero Services,\N,,BAS,AEROSERV,Barbados,N
Ababeel Aviation,\N,,BBE,BABEL AIR,Sudan,N
Air Bashkortostan,\N,,BBT,AGYDAL,Russia,N
Ambulance Air Africa,\N,,MCY,MERCY,South Africa,N
American Eagle Airlines,\N,MQ,EGF,EAGLE FLIGHT,United States,Y
Aeropuelche,\N,,PUE,PUELCHE,Chile,N
Aeroput,\N,,PUT,,Serbia,N
Azzurra Air,\N,,AZI,AZZURRA,Italy,N
Airshop,\N,FF,,,Netherlands,N
African Transport Trading and Investment Company,\N,ML,,,Sudan,N
AD Aviation,\N,,VUE,FLIGHTVUE,United Kingdom,Y
Aero Costa Taxi Aereo,\N,,XCT,AEROCOSTAXI,Mexico,N
Aerovitro,\N,,VRO,AEROVITRO,Mexico,N
Aerotaxi Villa Rica,\N,,VRI,VILLARICA,Mexico,N
Aerovega,\N,,VEG,AEROVEGA,Mexico,N
Aerovilla,\N,,VVG,AEROVILLA,Colombia,N
Aerolineas Villaverde,\N,,VLR,VILLAVERDE,Mexico,N
Aero Air,\N,,WIL,WILLIAMETTE,United States,N
Aero Ejecutivos,\N,,VEJ,VENEJECUTIV,Venezuela,N
Aero Industries Inc,\N,,WAB,WABASH,United States,N
Aero Servicios Vanguardia,\N,,VNG,VANGUARDIA,Mexico,N
Aero Taxi Los Valles,\N,,VAD,VALLES,Spain,N
Aero Vilamoura,\N,,VMR,AERO VILAMOURA,Portugal,N
Aero Virel,\N,,VLS,VIREL,Mexico,N
Aeronautical Radio Inc,\N,,XAA,,United States,N
Aerovuelox,\N,,VUO,AEROVUELOX,Mexico,N
Aeronaves TSM,\N,,VTM,AERONAVES TSM,Mexico,N
Air Ivoire,\N,VU,VUN,AIRIVOIRE,Ivory Coast,Y
Air Botswana,\N,BP,BOT,BOTSWANA,Botswana,Y
Air-Rep,\N,,XPR,,United States,N
Air Excel,\N,,XLL,TINGA-TINGA,Tanzania,N
Air Evans,\N,,VAE,AIR-EVANS,Spain,N
Air Sorel,\N,,WHY,AIR SOREL,Canada,N
Air Net Private Charter,\N,,WDR,WIND RIDER,United States,N
Air Executive Charter,\N,,XEC,,Germany,N
Air Foyle,\N,GS,UPA,FOYLE,United Kingdom,Y
Air Midwest,\N,,VTY,VICTORY,Nigeria,N
Air Tahiti,\N,VT,VTA,AIR TAHITI,French Polynesia,Y
Air Urga,\N,3N,URG,URGA,Ukraine,N
Air Vardar,\N,,VDR,VARDAR,Macedonia,N
Air VIA,\N,VL,VIM,,Bulgaria,Y
Air Walser,\N,,WLR,AIRWALSER,Italy,N
Aircompany Rosavia,\N,,URA,ROSAVIA,Ukraine,N
Aircraft Performance Group,\N,,XLB,,United States,N
Airwaves Airlink,\N,,WLA,AIRLIMITED,Zambia,N
Airways Corporation of New Zealand,\N,,XFX,AIRCORP,New Zealand,N
Airways,\N,,WAY,GARONNE,France,N
Airwings oy,\N,,WGS,AIRWINGS,Finland,N
Airkenya,\N,,XAK,SUNEXPRESS,Kenya,N
Air-Lift Associates,\N,,WPK,WOLFPACK,United States,N
Airtrans Ltd,\N,,VAB,,Russia,N
ARP 410 Airlines,\N,,URP,AIR-ARP,Ukraine,N
Auckland Regional Rescue Helicopter Trust,\N,,WPR,WESTPAC RESCUE,New Zealand,N
Aurora Airlines,\N,,URR,AIR AURORA,Slovenia,N
Austro Aereo,\N,,UST,AUSTRO AEREO,Ecuador,N
Aviation Partners,\N,,WLT,WINGLET,United States,N
Avialift Vladivostok,\N,,VLV,VLADLIFT,Russia,N
Aviacion Comercial de America,\N,,VME,AVIAMERICA,Mexico,N
Aviast Air,\N,,VVA,IALSI,Russia,N
Aviation North,\N,,WLV,WOLVERINE,United States,N
Africa West,\N,FK,WTA,WEST TOGO,Togo,Y
Avient Air Zambia,\N,,VNT,AVIENT,Zambia,N
Aviazur,\N,,VZR,IAZUR,France,N
Aviaprad,\N,,VID,AVIAPRAD,Russia,N
Avirex,\N,G2,VXG,AVIREX-GABON,Gabon,N
Aviaexpress Aircompany,\N,,VXX,EXPRESSAVIA,Ukraine,N
AMR Services Corporation,\N,,XAM,ALLIANCE,United States,N
Airline Operations Services,\N,,XAO,,United States,N
Airlines 400,\N,,VAZ,REMONT AIR,Russia,N
ATRAN Cargo Airlines,\N,V8,VAS,ATRAN,Russian Federation,Y
Ameravia,\N,,VAM,AMERAVIA,Uruguay,N
Angkor Air,\N,,VAV,AIR ANGKOR,Cambodia,N
AVB-2004 Ltd,\N,,VBC,AIR VICTOR,Bulgaria,N
ASECNA,\N,,XKX,,France,N
AT and T Aviation Division,\N,,XAT,,United States,N
Avalair,\N,,VAI,AIR AVALAIR,Serbia,N
Averitt Air Charter,\N,,VRT,AVERITT,United States,N
Avensa,\N,VE,AVE,Avensa,Venezuela,N
Avolar Aerolineas,\N,V5,VLI,AEROVOLAR,Mexico,N
Avstar Aviation,\N,,VSA,STARBIRD,South Africa,N
AVESCA,\N,,VSC,AVESCA,Colombia,N
Aviaprom Enterprises,\N,,XAV,AVIAPROM,Russia,N
Avia Trans Air Transport,\N,,VTT,VIATRANSPORT,Sudan,N
Aviostart AS,\N,,VSR,AVIOSTART,Bulgaria,N
Aviacao Transportes Aereos e Cargas,\N,,VTG,ATACARGO,Angola,N
Assistance Aeroportuaire de L'Aeroport de Paris,\N,,XJA,,France,N
American Flight Service Systems,\N,,XFS,,United States,N
AASANA,\N,,XXV,,Bolivia,N
Australian air Express,\N,,XME,AUS-CARGO,Australia,N
AMS Group,\N,,XMG,,Russia,N
Air Caraibes Atlantique,\N,,CAJ,CAR LINE,France,N
Air China Cargo,\N,,CAO,AIRCHINA FREIGHT,China,N
Aerovias Caribe,\N,,CBE,AEROCARIBE,Mexico,N
Aerotaxi del Cabo,\N,,CBO,TAXI CABO,Mexico,N
Air Columbus,\N,,CBS,AIR COLUMBUS,Ukraine,N
Aero Cabo,\N,,CBV,CABOAEREO,Mexico,N
Air China,\N,CA,CCA,AIR CHINA,China,Y
Aerocardal,\N,,CDA,CARDAL,Chile,N
Aero Condor Peru,\N,Q6,CDP,CONDOR-PERU,Peru,Y
Aerotrans,\N,,CDU,,Russia,N
Airline Skol,\N,,CDV,SKOL,Russia,N
Aerofan,\N,,CFF,AEROFAN,Spain,N
ACEF,\N,,CFM,ACEF,Portugal,N
Africa One,\N,,CFR,,Democratic Republic of the Congo,N
Aero Calafia,\N,,CFV,CALAFIA,Mexico,N
Air Cargo Belize,\N,,CGB,CARGO BELIZE,Belize,N
Aero Clube Do Algarve,\N,,CGV,CLUBE ALGARVE,Portugal,N
Air Great Wall,\N,,CGW,CHANGCHENG,China,N
Aircompany Chaika,\N,,CHJ,AIR CHAIKA,Ukraine,N
Air Charter Services,\N,,CHR,ZAIRE CHARTER,Democratic Republic of the Congo,N
Air Charter Professionals,\N,,CHV,CHARTAIR,United States,N
Asia Continental Airlines,\N,,CID,ACID,Kazakhstan,N
Arctic Circle Air Service,\N,5F,CIR,AIR ARCTIC,United States,N
Aviation Charter Services,\N,,CKL,CIRCLE CITY,United States,N
Aerovias Castillo,\N,,CLL,AEROCASTILLO,Mexico,N
Aero Club De Portugal,\N,,CLP,CLUB PORTUGAL,Portugal,N
Air Care Alliance,\N,,CMF,COMPASSION,United States,N
Aero Continente Dominicana,\N,,CND,CONDOMINICANA,Dominican Republic,N
Air Toronto,\N,,CNE,CONNECTOR,Canada,N
Aquila Air,\N,,CNH,CHENANGO,United States,N
Air Consul,\N,,CNU,AIR CONSUL,Spain,N
Allcanada Express,\N,,CNX,CANEX,Canada,N
ATS Private Company,\N,,CPF,TECHSERVICE,Ukraine,N
Air Corridor,\N,QC,CRD,AIR CORRIDOR,Mozambique,N
Air Central,\N,NV,CRF,AIR CENTRAL,Japan,N
Air Cruzal,\N,,CRJ,AIR CRUZAL,Angola,N
Aerotransportes Corporativos,\N,,CRP,AEROTRANSCORP,Mexico,N
Air Creebec,\N,,CRQ,CREE,Canada,N
Aero Charter and Transport,\N,,CTA,CHAR-TRAN,United States,N
Air Tenglong,\N,,CTE,TENGLONG,China,N
Aerlineas Centauro,\N,,CTR,CENTAURO,Mexico,N
Aerocuahonte,\N,,CUO,CUAHONTE,Mexico,N
Air Chathams,\N,CV,CVA,CHATHAM,New Zealand,Y
Air Marshall Islands,\N,CW,CWM,AIR MARSHALLS,Marshall Islands,Y
Australian Customs Service,\N,,CWP,COASTWATCH,Australia,N
Air One Cityliner,\N,,CYL,CITYLINER,Italy,N
Air Transport,\N,,CYO,COYOTE,United States,N
Access Air,\N,ZA,CYD,CYCLONE,United States,Y
Aerocheyenne,\N,,CYE,AEROCHEYENNE,Mexico,N
Air Algerie,\N,AH,DAH,AIR ALGERIE,Algeria,Y
Aerovias DAP,\N,,DAP,DAP,Chile,N
Air Alpha,\N,,DBA,DOUBLE-A,United States,N
Air Niagara Express,\N,,DBD,AIR NIAGARA,Canada,N
Aviation Defense Service,\N,,DEF,TIRPA,France,N
Air Service Groningen,\N,,DEG,DEGGER,Netherlands,N
Adam Air,\N,KI,DHI,ADAM SKY,Indonesia,Y
Astar Air Cargo,\N,ER,DHL,DAHL,United States,N
Archer Aviation,\N,,DHM,ARCHER,United Kingdom,N
Aeromedica,\N,,DIC,AEROMEDICA,Mexico,N
Aerodin,\N,,DIN,AERODIN,Mexico,N
Antinea Airlines,\N,HO,DJA,ANTINEA,Algeria,N
Air Djibouti,\N,,DJU,AIR DJIB,Djibouti,N
Air Dolomiti,\N,EN,DLA,DOLOMOTI,Italy,Y
Aero Modelo,\N,,DLS,AEROMODELO,Mexico,N
Aerolineas Del Sur,\N,,DLU,DEL SUR,Chile,N
Aerodinamica de Monterrey,\N,,DMC,DINAMICAMONT,Mexico,N
Aeroservicios Dinamicos,\N,,DMI,AERODINAMICO,Mexico,N
Aerotaxis Dosmil,\N,,DML,,Mexico,N
Aerodespachos De El Salvador,\N,,DNA,AERODESPACHOS,El Salvador,N
Aeroynamics Malaga,\N,,DNC,FLYINGOLIVE,Spain,N
Aerodynamics Incorporated,\N,,DNJ,DYNAJET,United States,N
Aeroflot-Don,\N,D9,DNV,DONAVIA,Russia,Y
Air Madrid,\N,NM,DRD,ALADA AIR,Spain,Y
Airways Flight Training,\N,,DRM,DARTMOOR,United Kingdom,N
Aeronaves Del Noreste,\N,,DRO,AERONORESTE,Mexico,N
Addis Air Cargo Services,\N,,DSC,ADDIS CARGO,Ethiopia,N
Aero Algarve,\N,,DSK,SKYBANNER,Portugal,N
Aex Air,\N,,DST,DESERT,United States,N
Aero Davinci International,\N,,DVI,AERO DAVINCI,Mexico,N
Aero Dynamics,\N,,DYN,AERO DYNAMIC,United States,N
Aeroservicios Ecuatorianos,\N,,EAE,AECA,Ecuador,N
Aero-Pyrenees,\N,,EAP,AERO-PYRENEES,France,N
Air Transport,\N,,EAT,TRANS EUROPE,Slovakia,N
Aero Airlines,\N,EE,EAY,REVAL,Estonia,N
Aero Ejecutivo De Baja California,\N,,EBC,CALIXJET,Mexico,N
Air City,\N,4F,ECE,AIRCITY,Germany,N
Aero Ejecutivos RCG,\N,,ECG,EJECTUIVOS RCG,Mexico,N
Aeronautica Castellana,\N,,ECL,AERO CASTELLANA,Spain,N
Aerolineas Comerciales,\N,,ECM,AERO COMERCIALES,Mexico,N
Aerolineas Nacionales Del Ecuador,\N,,EDA,ANDES,Ecuador,N
Air Este,\N,,EET,AESTE,Spain,N
Air Mana,\N,,EFC,FLIGHT TAXI,France,N
Aer Lingus,\N,EI,EIN,SHAMROCK,Ireland,Y
Aeroservicios Ejecutivos Corporativos,\N,,EJP,EJECCORPORATIVOS,Mexico,N
Alpi Eagles,\N,E8,ELG,ALPI EAGLES,Italy,N
Arrendoora y Transportadora Aerea,\N,,END,ARRENDADORA,Mexico,N
Eliossola,\N,,EOS,ELIOSSOLA,Italy,N
Shenzhen Donghai Airlines,\N,,EPA,DONGHAI AIR,China,N
Aeronaves Del Noroeste,\N,,ENW,AERONOR,Spain,N
Airailes,\N,,EOL,EOLE,France,N
Aero Ermes,\N,,EOM,AERO ERMES,Mexico,N
Aero Transportes Empresariales,\N,,EPL,EMPRESARIALES,Mexico,N
Epps Air Service,\N,,EPS,EPPS AIR,United States,N
Aero Empresarial,\N,,EPE,AEROEMPRESARIAL,Mexico,N
Air S,\N,KY,EQL,EQUATORIAL,Air S,N
Avianergo,\N,,ERG,AVIANERGO,Russia,N
Aero Servicios Regiomontanos,\N,,ERI,ASERGIO,Mexico,N
Aerosec,\N,,ERK,AEROSEC,Chile,N
Aeromaan,\N,,ERM,EOMAAN,Mexico,N
Aerosaba,\N,,ESB,AEROSABA,Mexico,N
Avitat,\N,,ESO,,United Kingdom,N
Aerolineas Ejecutivas Del Sureste,\N,,ESU,ALESUR,Mexico,N
Aeronautica Le Esperanza,\N,,ESZ,ESPERANZA,Mexico,N
ATTICO,\N,,ETC,TRANATTICO,Sudan,N
Aero Siete,\N,,ETE,AEROSIETE,Mexico,N
Air Atlanta Europe,\N,,EUK,SNOWBIRD,United Kingdom,N
Air Evex,\N,,EVE,SUNBEAM,Germany,N
